Sample,Timestamp,Elapsed_s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
292,2026-08-03 13:23:18.872,7.786,-0.13,-0.2,1.03,-14.83,42.11,-16.78
293,2026-08-03 13:23:18.873,7.787,-0.13,-0.2,1.03,-14.83,42.11,-16.78
294,2026-08-03 13:23:18.873,7.787,-0.12,-0.21,0.84,-14.59,20.39,-0.37
295,2026-08-03 13:23:18.874,7.788,-0.12,-0.27,0.7,-20.32,4.52,20.39
296,2026-08-03 13:23:18.878,7.792,-0.12,-0.27,0.7,-20.32,4.52,20.39
297,2026-08-03 13:23:18.878,7.792,-0.15,-0.3,0.73,-24.29,3.42,34.06
298,2026-08-03 13:23:18.878,7.792,-0.15,-0.3,0.73,-14.04,6.47,37.84
299,2026-08-03 13:23:18.938,7.852,-0.17,-0.29,0.84,-14.04,6.47,37.84
300,2026-08-03 13:23:18.939,7.853,-0.15,-0.26,0.93,1.53,4.82,38.15
301,2026-08-03 13:23:19.053,7.967,-0.15,-0.26,0.93,1.53,4.82,38.15
302,2026-08-03 13:23:19.053,7.967,-0.11,-0.28,0.96,8.91,-2.99,43.82
303,2026-08-03 13:23:19.054,7.968,-0.08,-0.33,0.92,9.03,-16.24,54.69
304,2026-08-03 13:23:19.055,7.969,-0.08,-0.33,0.92,9.03,-16.24,54.69
305,2026-08-03 13:23:19.055,7.969,-0.04,-0.36,0.89,8.67,-30.58,62.32
306,2026-08-03 13:23:19.114,8.028,-0.04,-0.36,0.89,8.67,-30.58,62.32
307,2026-08-03 13:23:19.116,8.03,-0.04,-0.36,0.89,8.67,-30.58,62.32
308,2026-08-03 13:23:19.170,8.084,-0.05,-0.23,0.93,10.5,-46.39,64.76
309,2026-08-03 13:23:19.185,8.099,-0.05,-0.23,0.93,7.81,-48.03,68.73
310,2026-08-03 13:23:19.187,8.101,-0.08,-0.17,0.95,7.81,-48.03,68.73
311,2026-08-03 13:23:19.234,8.148,-0.13,-0.15,0.95,1.77,-46.69,75.56
312,2026-08-03 13:23:19.290,8.204,-0.2,-0.21,0.93,-5.55,-44.13,81.85
313,2026-08-03 13:23:19.291,8.205,-0.2,-0.21,0.93,-5.55,-44.13,81.85
314,2026-08-03 13:23:19.291,8.205,-0.23,-0.3,0.9,-8.91,-43.33,81.12
315,2026-08-03 13:23:19.356,8.27,-0.23,-0.3,0.9,-8.91,-43.33,81.12
316,2026-08-03 13:23:19.357,8.271,-0.21,-0.34,0.88,-0.67,-48.58,71.41
317,2026-08-03 13:23:19.411,8.325,-0.13,-0.32,0.89,16.42,-56.15,58.17
318,2026-08-03 13:23:19.412,8.326,-0.13,-0.32,0.89,16.42,-56.15,58.17
319,2026-08-03 13:23:19.413,8.327,-0.03,-0.25,0.99,30.46,-56.95,48.71
320,2026-08-03 13:23:19.532,8.446,-0.03,-0.25,0.99,30.46,-56.95,48.71
321,2026-08-03 13:23:19.537,8.451,0.03,-0.15,1.15,36.74,-48.71,47.85
322,2026-08-03 13:23:19.537,8.451,0.01,-0.07,1.34,39.37,-36.19,54.87
323,2026-08-03 13:23:19.538,8.452,0.01,-0.07,1.34,43.46,-32.04,62.38
324,2026-08-03 13:23:19.538,8.452,-0.01,-0.01,1.42,43.46,-32.04,62.38
325,2026-08-03 13:23:19.657,8.571,0.04,0.08,1.36,46.08,-41.2,65.12
326,2026-08-03 13:23:19.657,8.571,0.09,0.15,1.25,37.05,-49.62,66.28
327,2026-08-03 13:23:19.658,8.572,0.15,0.15,1.1,22.64,-49.74,68.91
328,2026-08-03 13:23:19.774,8.688,0.15,0.15,1.1,22.64,-49.74,68.91
329,2026-08-03 13:23:19.776,8.69,0.19,0.11,0.96,12.94,-41.69,71.41
330,2026-08-03 13:23:19.777,8.691,0.18,0.06,0.92,2.81,-26.06,69.89
331,2026-08-03 13:23:19.778,8.692,0.2,0.02,0.89,-1.46,-16.05,64.58
332,2026-08-03 13:23:19.835,8.749,0.2,0.02,0.89,-1.46,-16.05,64.58
333,2026-08-03 13:23:19.836,8.75,0.25,0.01,0.88,6.04,-15.08,58.78
334,2026-08-03 13:23:19.890,8.804,0.27,0.01,0.91,9.95,-11.35,54.02
335,2026-08-03 13:23:19.891,8.805,0.27,0.01,0.91,9.95,-11.35,54.02
336,2026-08-03 13:23:19.965,8.879,0.26,0.01,0.93,4.94,-7.39,52.0
337,2026-08-03 13:23:19.966,8.88,0.24,-0.0,0.91,-1.28,-8.18,53.53
338,2026-08-03 13:23:20.011,8.925,0.22,-0.02,0.9,-8.24,-8.54,54.87
339,2026-08-03 13:23:20.131,9.045,0.22,-0.02,0.9,-8.24,-8.54,54.87
340,2026-08-03 13:23:20.198,9.112,0.19,-0.02,0.9,-17.21,-8.36,53.89
341,2026-08-03 13:23:20.199,9.113,0.19,-0.02,0.9,-17.21,-8.36,53.89
342,2026-08-03 13:23:20.200,9.114,0.16,-0.02,0.88,-31.68,-10.86,54.81
343,2026-08-03 13:23:20.201,9.115,0.16,-0.02,0.88,-31.68,-10.86,54.81
344,2026-08-03 13:23:20.201,9.115,0.13,-0.07,0.84,-43.64,-13.67,57.86
345,2026-08-03 13:23:20.201,9.115,0.1,-0.15,0.8,-38.02,-12.08,56.58
346,2026-08-03 13:23:20.202,9.116,0.1,-0.15,0.8,-38.02,-12.08,56.58
347,2026-08-03 13:23:20.203,9.117,0.1,-0.23,0.83,-20.14,-3.97,49.19
348,2026-08-03 13:23:20.251,9.165,0.1,-0.23,0.83,-20.14,-3.97,49.19
349,2026-08-03 13:23:20.252,9.166,0.09,-0.3,0.91,-7.2,7.14,38.21
350,2026-08-03 13:23:20.252,9.166,0.06,-0.4,0.95,-6.35,15.08,25.21
351,2026-08-03 13:23:20.311,9.225,0.06,-0.4,0.95,-6.35,15.08,25.21
352,2026-08-03 13:23:20.311,9.225,0.06,-0.45,0.98,-10.31,19.65,10.01
353,2026-08-03 13:23:20.313,9.227,0.06,-0.45,0.98,-10.31,19.65,10.01
354,2026-08-03 13:23:20.370,9.284,0.07,-0.43,1.06,-15.32,28.56,-5.74
355,2026-08-03 13:23:20.371,9.285,0.07,-0.43,1.06,-15.32,28.56,-5.74
356,2026-08-03 13:23:20.433,9.347,0.03,-0.36,1.21,-18.43,44.86,-17.27
357,2026-08-03 13:23:20.434,9.348,0.03,-0.36,1.21,-18.43,44.86,-17.27
358,2026-08-03 13:23:20.490,9.404,-0.09,-0.19,1.22,14.47,55.24,-27.22
359,2026-08-03 13:23:20.496,9.41,-0.09,-0.19,1.22,14.47,55.24,-27.22
360,2026-08-03 13:23:20.567,9.481,-0.09,-0.13,1.08,35.4,45.04,-30.94
361,2026-08-03 13:23:20.567,9.481,-0.14,-0.06,1.06,32.53,45.78,-37.54
362,2026-08-03 13:23:20.568,9.482,-0.14,-0.06,1.06,32.53,45.78,-37.54
363,2026-08-03 13:23:20.670,9.584,-0.21,-0.03,1.06,12.21,48.22,-41.08
364,2026-08-03 13:23:20.671,9.585,-0.21,-0.03,1.06,12.21,48.22,-41.08
365,2026-08-03 13:23:20.671,9.585,-0.23,-0.11,0.94,-5.43,38.21,-35.16
366,2026-08-03 13:23:20.672,9.586,-0.21,-0.2,0.81,-13.61,23.62,-26.98
367,2026-08-03 13:23:20.791,9.705,-0.15,-0.24,0.79,-15.87,14.47,-26.86
368,2026-08-03 13:23:20.866,9.78,-0.15,-0.24,0.79,-15.87,14.47,-26.86
369,2026-08-03 13:23:20.869,9.783,-0.13,-0.24,0.82,-16.48,9.03,-32.65
370,2026-08-03 13:23:20.870,9.784,-0.13,-0.24,0.82,-16.48,9.03,-32.65
371,2026-08-03 13:23:20.871,9.785,-0.14,-0.26,0.77,-16.66,1.77,-38.64
372,2026-08-03 13:23:20.873,9.787,-0.15,-0.27,0.67,-16.24,-6.71,-46.63
373,2026-08-03 13:23:20.873,9.787,-0.15,-0.27,0.67,-14.1,-11.05,-56.88
374,2026-08-03 13:23:20.911,9.825,-0.14,-0.25,0.6,-14.1,-11.05,-56.88
375,2026-08-03 13:23:20.912,9.826,-0.12,-0.24,0.57,-8.91,-8.79,-64.39
376,2026-08-03 13:23:20.916,9.83,-0.12,-0.24,0.57,-8.91,-8.79,-64.39
377,2026-08-03 13:23:20.971,9.885,-0.09,-0.26,0.58,2.14,-5.49,-66.22
378,2026-08-03 13:23:21.038,9.952,-0.04,-0.3,0.63,19.9,-5.8,-64.58
379,2026-08-03 13:23:21.040,9.954,0.05,-0.33,0.74,37.29,-7.2,-61.46
380,2026-08-03 13:23:21.091,10.005,0.13,-0.32,0.9,46.75,-6.1,-54.99
381,2026-08-03 13:23:21.093,10.007,0.13,-0.32,0.9,46.75,-6.1,-54.99
382,2026-08-03 13:23:21.093,10.007,0.18,-0.31,1.07,49.5,-3.3,-42.18
383,2026-08-03 13:23:21.151,10.065,0.18,-0.31,1.07,49.5,-3.3,-42.18
384,2026-08-03 13:23:21.152,10.066,0.22,-0.28,1.17,49.32,-5.31,-22.95
385,2026-08-03 13:23:21.216,10.13,0.22,-0.28,1.17,49.32,-5.31,-22.95
386,2026-08-03 13:23:21.219,10.133,0.26,-0.24,1.19,49.5,-13.31,-0.98
387,2026-08-03 13:23:21.281,10.195,0.24,-0.12,1.25,53.65,-18.07,18.37
388,2026-08-03 13:23:21.282,10.196,0.17,0.1,1.34,59.69,-13.43,32.04
389,2026-08-03 13:23:21.331,10.245,0.12,0.3,1.35,55.54,-1.77,44.25
390,2026-08-03 13:23:21.452,10.366,0.09,0.35,1.2,35.95,6.9,59.27
391,2026-08-03 13:23:21.453,10.367,0.04,0.29,1.03,13.0,8.54,70.07
392,2026-08-03 13:23:21.453,10.367,0.04,0.29,1.03,0.55,12.02,66.22
393,2026-08-03 13:23:21.453,10.367,-0.03,0.21,0.97,0.55,12.02,66.22
394,2026-08-03 13:23:21.453,10.367,-0.06,0.17,0.97,2.2,17.76,47.18
395,2026-08-03 13:23:21.511,10.425,-0.06,0.17,0.97,2.2,17.76,47.18
396,2026-08-03 13:23:21.511,10.425,-0.02,0.18,0.94,12.7,14.28,22.89
397,2026-08-03 13:23:21.573,10.487,-0.02,0.18,0.94,12.7,14.28,22.89
398,2026-08-03 13:23:21.574,10.488,0.08,0.21,0.82,23.99,0.12,8.79
399,2026-08-03 13:23:21.632,10.546,0.16,0.18,0.67,31.25,-12.27,12.02
400,2026-08-03 13:23:21.632,10.546,0.2,0.14,0.59,36.8,-12.82,23.74
401,2026-08-03 13:23:21.633,10.547,0.2,0.14,0.59,36.8,-12.82,23.74
402,2026-08-03 13:23:21.694,10.608,0.23,0.14,0.65,41.32,-0.85,33.57
403,2026-08-03 13:23:21.750,10.664,0.24,0.17,0.81,39.43,18.37,40.89
404,2026-08-03 13:23:21.751,10.665,0.24,0.17,0.81,39.43,18.37,40.89
405,2026-08-03 13:23:21.752,10.666,0.22,0.19,1.03,29.17,34.73,48.95
406,2026-08-03 13:23:21.871,10.785,0.22,0.19,1.03,29.17,34.73,48.95
407,2026-08-03 13:23:21.872,10.786,0.18,0.2,1.18,13.18,38.7,57.68
408,2026-08-03 13:23:21.872,10.786,0.14,0.17,1.22,-5.37,31.56,65.73
409,2026-08-03 13:23:21.873,10.787,0.11,0.12,1.18,-22.52,22.83,71.9
410,2026-08-03 13:23:21.932,10.846,0.11,0.12,1.18,-22.52,22.83,71.9
411,2026-08-03 13:23:21.933,10.847,0.07,0.08,1.16,-36.07,19.78,73.91
412,2026-08-03 13:23:21.937,10.851,0.07,0.08,1.16,-36.07,19.78,73.91
413,2026-08-03 13:23:22.056,10.97,0.01,0.08,1.19,-49.19,21.97,68.6
414,2026-08-03 13:23:22.060,10.974,0.01,0.08,1.19,-58.59,18.19,57.62
415,2026-08-03 13:23:22.060,10.974,-0.03,0.08,1.16,-58.59,18.19,57.62
416,2026-08-03 13:23:22.180,11.094,-0.01,0.07,1.0,-56.46,2.93,48.03
417,2026-08-03 13:23:22.183,11.097,-0.01,0.07,1.0,-56.46,2.93,48.03
418,2026-08-03 13:23:22.185,11.099,0.03,0.04,0.82,-46.02,-10.25,42.36
419,2026-08-03 13:23:22.186,11.1,0.07,0.01,0.7,-33.75,-11.54,40.04
420,2026-08-03 13:23:22.186,11.1,0.08,-0.04,0.68,-22.58,-0.61,40.71
421,2026-08-03 13:23:22.186,11.1,0.06,-0.07,0.77,-15.93,21.06,39.86
422,2026-08-03 13:23:22.231,11.145,0.06,-0.07,0.77,-15.93,21.06,39.86
423,2026-08-03 13:23:22.232,11.146,0.04,-0.08,0.93,-10.13,41.02,34.48
424,2026-08-03 13:23:22.290,11.204,0.04,-0.08,0.93,-10.13,41.02,34.48
425,2026-08-03 13:23:22.291,11.205,0.05,-0.08,1.02,0.12,45.65,29.11
426,2026-08-03 13:23:22.291,11.205,0.05,-0.08,1.02,10.8,39.37,27.22
427,2026-08-03 13:23:22.354,11.268,0.07,-0.1,1.0,10.8,39.37,27.22
428,2026-08-03 13:23:22.355,11.269,0.08,-0.12,0.95,15.69,35.03,26.86
429,2026-08-03 13:23:22.411,11.325,0.08,-0.12,0.95,15.69,35.03,26.86
430,2026-08-03 13:23:22.530,11.444,0.05,-0.08,0.99,18.01,36.13,26.67
431,2026-08-03 13:23:22.531,11.445,0.05,-0.08,0.99,18.01,36.13,26.67
432,2026-08-03 13:23:22.531,11.445,-0.02,-0.0,1.11,20.26,42.11,28.08
433,2026-08-03 13:23:22.533,11.447,-0.02,-0.0,1.11,20.26,42.11,28.08
434,2026-08-03 13:23:22.534,11.448,-0.1,0.03,1.17,27.34,42.36,34.42
435,2026-08-03 13:23:22.534,11.448,-0.13,0.03,1.1,48.58,21.0,44.92
436,2026-08-03 13:23:22.591,11.505,-0.05,0.17,1.03,70.31,-10.93,52.73
437,2026-08-03 13:23:22.650,11.564,-0.05,0.17,1.03,70.31,-10.93,52.73
438,2026-08-03 13:23:22.651,11.565,0.02,0.44,1.1,60.06,-20.69,64.09
439,2026-08-03 13:23:22.651,11.565,-0.03,0.59,1.23,6.59,2.62,92.96
440,2026-08-03 13:23:22.652,11.566,-0.03,0.59,1.23,-57.19,25.27,132.32
441,2026-08-03 13:23:22.712,11.626,-0.15,0.6,1.2,-57.19,25.27,132.32
442,2026-08-03 13:23:22.712,11.626,-0.24,0.6,1.09,-100.28,26.0,163.02
443,2026-08-03 13:23:22.776,11.69,-0.24,0.6,1.09,-100.28,26.0,163.02
444,2026-08-03 13:23:22.776,11.69,-0.28,0.56,1.01,-120.54,18.68,179.93
445,2026-08-03 13:23:22.777,11.691,-0.28,0.56,1.01,-120.54,18.68,179.93
446,2026-08-03 13:23:22.833,11.747,-0.21,0.43,0.93,-114.2,4.03,186.83
447,2026-08-03 13:23:22.833,11.747,-0.07,0.27,0.9,-88.68,-16.3,187.19
448,2026-08-03 13:23:22.891,11.805,-0.07,0.27,0.9,-88.68,-16.3,187.19
449,2026-08-03 13:23:22.893,11.807,0.03,0.23,1.0,-76.78,-21.73,177.98
450,2026-08-03 13:23:22.896,11.81,0.03,0.23,1.0,-76.78,-21.73,177.98
451,2026-08-03 13:23:22.952,11.866,0.03,0.32,1.18,-92.29,-8.42,160.1
452,2026-08-03 13:23:22.953,11.867,0.03,0.32,1.18,-92.29,-8.42,160.1
453,2026-08-03 13:23:23.010,11.924,-0.1,0.43,1.32,-110.96,-2.56,145.2
454,2026-08-03 13:23:23.011,11.925,-0.26,0.49,1.24,-114.14,-20.87,136.17
455,2026-08-03 13:23:23.013,11.927,-0.26,0.49,1.24,-114.14,-20.87,136.17
456,2026-08-03 13:23:23.070,11.984,-0.32,0.45,0.92,-98.33,-51.39,130.55
457,2026-08-03 13:23:23.071,11.985,-0.32,0.45,0.92,-98.33,-51.39,130.55
458,2026-08-03 13:23:23.071,11.985,-0.32,0.35,0.62,-71.17,-61.83,126.1
459,2026-08-03 13:23:23.131,12.045,-0.32,0.35,0.62,-71.17,-61.83,126.1
460,2026-08-03 13:23:23.132,12.046,-0.35,0.35,0.59,-49.44,-32.53,116.94
461,2026-08-03 13:23:23.190,12.104,-0.47,0.42,0.73,-39.86,14.4,107.3
462,2026-08-03 13:23:23.191,12.105,-0.47,0.42,0.73,-39.86,14.4,107.3
463,2026-08-03 13:23:23.191,12.105,-0.61,0.37,0.74,-38.09,41.69,108.76
464,2026-08-03 13:23:23.255,12.169,-0.61,0.37,0.74,-38.09,41.69,108.76
465,2026-08-03 13:23:23.255,12.169,-0.66,0.09,0.56,-31.25,32.65,117.37
466,2026-08-03 13:23:23.256,12.17,-0.66,0.09,0.56,-31.25,32.65,117.37
467,2026-08-03 13:23:23.310,12.224,-0.55,-0.37,0.4,1.28,-1.22,117.68
468,2026-08-03 13:23:23.311,12.225,-0.55,-0.37,0.4,54.93,-31.31,96.13
469,2026-08-03 13:23:23.371,12.285,-0.35,-0.69,0.5,54.93,-31.31,96.13
470,2026-08-03 13:23:23.371,12.285,-0.15,-0.6,0.87,81.73,-37.78,53.28
471,2026-08-03 13:23:23.372,12.286,-0.15,-0.6,0.87,81.73,-37.78,53.28
472,2026-08-03 13:23:23.431,12.345,-0.07,-0.28,1.18,54.63,-29.3,21.0
473,2026-08-03 13:23:23.490,12.404,-0.15,-0.07,1.19,8.06,-23.5,25.76
474,2026-08-03 13:23:23.491,12.405,-0.15,-0.07,1.19,8.06,-23.5,25.76
475,2026-08-03 13:23:23.491,12.405,-0.25,0.01,0.97,-18.98,-26.31,50.29
476,2026-08-03 13:23:23.553,12.467,-0.3,0.06,0.81,-19.23,-29.79,69.89
477,2026-08-03 13:23:23.682,12.596,-0.33,0.11,0.81,-7.08,-21.91,78.49
478,2026-08-03 13:23:23.682,12.596,-0.36,0.13,0.9,-0.73,-0.43,78.55
479,2026-08-03 13:23:23.683,12.597,-0.36,0.13,0.9,-0.73,-0.43,78.55
480,2026-08-03 13:23:23.790,12.704,-0.39,0.12,1.0,-2.2,22.09,75.81
481,2026-08-03 13:23:23.792,12.706,-0.39,0.12,1.0,-2.2,22.09,75.81
482,2026-08-03 13:23:23.793,12.707,-0.39,0.08,1.03,-1.04,28.99,72.02
483,2026-08-03 13:23:23.793,12.707,-0.36,0.04,1.0,6.53,17.46,66.28
484,2026-08-03 13:23:23.795,12.709,-0.3,0.02,0.94,14.77,-2.2,60.73
485,2026-08-03 13:23:23.796,12.71,-0.3,0.02,0.94,14.77,-2.2,60.73
486,2026-08-03 13:23:23.797,12.711,-0.25,0.02,0.91,18.98,-19.1,57.07
487,2026-08-03 13:23:23.850,12.764,-0.25,0.02,0.91,18.98,-19.1,57.07
488,2026-08-03 13:23:23.851,12.765,-0.22,0.03,0.91,14.71,-24.35,55.18
489,2026-08-03 13:23:23.911,12.825,-0.22,0.03,0.91,14.71,-24.35,55.18
490,2026-08-03 13:23:23.912,12.826,-0.22,0.03,0.91,14.71,-24.35,55.18
491,2026-08-03 13:23:23.913,12.827,-0.22,0.03,0.91,14.71,-24.35,55.18
492,2026-08-03 13:23:23.976,12.89,-0.23,0.05,0.95,-0.98,-14.1,52.73
493,2026-08-03 13:23:23.976,12.89,-0.23,0.05,0.95,-4.64,-7.51,49.01
494,2026-08-03 13:23:23.977,12.891,-0.28,0.09,0.98,-4.64,-7.51,49.01
495,2026-08-03 13:23:24.031,12.945,-0.33,0.14,1.01,-11.72,1.89,41.02
496,2026-08-03 13:23:24.033,12.947,-0.37,0.16,0.99,-16.36,9.89,30.88
497,2026-08-03 13:23:24.091,13.005,-0.37,0.16,0.99,-16.36,9.89,30.88
498,2026-08-03 13:23:24.092,13.006,-0.42,0.15,0.99,-18.07,17.15,20.32
499,2026-08-03 13:23:24.153,13.067,-0.42,0.15,0.99,-18.07,17.15,20.32
500,2026-08-03 13:23:24.153,13.067,-0.46,0.13,0.99,-22.09,21.18,8.79
501,2026-08-03 13:23:24.153,13.067,-0.46,0.13,0.99,-23.38,13.37,-0.98
502,2026-08-03 13:23:24.211,13.125,-0.46,0.1,0.95,-23.38,13.37,-0.98
503,2026-08-03 13:23:24.211,13.125,-0.43,0.07,0.9,-20.2,-0.61,-7.69
504,2026-08-03 13:23:24.271,13.185,-0.43,0.07,0.9,-20.2,-0.61,-7.69
505,2026-08-03 13:23:24.271,13.185,-0.39,0.02,0.9,-19.96,-7.2,-12.88
506,2026-08-03 13:23:24.272,13.186,-0.39,0.02,0.9,-19.96,-7.2,-12.88
507,2026-08-03 13:23:24.334,13.248,-0.36,-0.04,0.95,-25.09,-4.76,-18.31
508,2026-08-03 13:23:24.335,13.249,-0.35,-0.1,1.0,-31.07,-1.04,-26.73
509,2026-08-03 13:23:24.391,13.305,-0.33,-0.12,1.03,-33.57,0.37,-39.18
510,2026-08-03 13:23:24.392,13.306,-0.33,-0.12,1.03,-33.57,0.37,-39.18
511,2026-08-03 13:23:24.510,13.424,-0.32,-0.13,1.04,-32.29,3.36,-52.49
512,2026-08-03 13:23:24.511,13.425,-0.33,-0.14,1.08,-24.54,8.0,-63.96
513,2026-08-03 13:23:24.511,13.425,-0.33,-0.14,1.08,-3.91,4.27,-71.96
514,2026-08-03 13:23:24.511,13.425,-0.3,-0.11,1.11,-3.91,4.27,-71.96
515,2026-08-03 13:23:24.512,13.426,-0.22,-0.09,1.04,21.97,-12.02,-70.31
516,2026-08-03 13:23:24.574,13.488,-0.22,-0.09,1.04,21.97,-12.02,-70.31
517,2026-08-03 13:23:24.574,13.488,-0.16,-0.15,0.9,32.17,-29.36,-54.57
518,2026-08-03 13:23:24.630,13.544,-0.16,-0.15,0.9,32.17,-29.36,-54.57
519,2026-08-03 13:23:24.631,13.545,-0.14,-0.28,0.8,24.05,-38.09,-35.58
520,2026-08-03 13:23:24.632,13.546,-0.14,-0.28,0.8,24.05,-38.09,-35.58
521,2026-08-03 13:23:24.697,13.611,-0.12,-0.36,0.83,12.7,-41.08,-31.86
522,2026-08-03 13:23:24.697,13.611,-0.03,-0.33,0.93,11.66,-44.68,-46.08
523,2026-08-03 13:23:24.751,13.665,0.09,-0.19,1.04,20.69,-49.01,-64.27
524,2026-08-03 13:23:24.752,13.666,0.09,-0.19,1.04,20.69,-49.01,-64.27
525,2026-08-03 13:23:24.813,13.727,0.19,-0.06,1.09,22.89,-47.49,-69.89
526,2026-08-03 13:23:24.813,13.727,0.24,-0.05,1.03,13.49,-41.38,-52.92
527,2026-08-03 13:23:24.870,13.784,0.23,-0.17,0.95,0.31,-31.37,-20.32
528,2026-08-03 13:23:24.871,13.785,0.23,-0.17,0.95,0.31,-31.37,-20.32
529,2026-08-03 13:23:24.931,13.845,0.17,-0.27,0.93,-15.93,-13.37,6.35
530,2026-08-03 13:23:24.932,13.846,0.17,-0.27,0.93,-15.93,-13.37,6.35
531,2026-08-03 13:23:24.933,13.847,0.11,-0.24,0.96,-28.26,3.78,13.43
532,2026-08-03 13:23:24.990,13.904,0.11,-0.24,0.96,-28.26,3.78,13.43
533,2026-08-03 13:23:24.991,13.905,0.11,-0.14,0.95,-30.21,10.56,8.67
534,2026-08-03 13:23:24.997,13.911,0.11,-0.14,0.95,-30.21,10.56,8.67
535,2026-08-03 13:23:25.050,13.964,0.1,-0.08,0.88,-26.0,9.28,7.39
536,2026-08-03 13:23:25.051,13.965,0.1,-0.08,0.83,-18.68,4.33,10.56
537,2026-08-03 13:23:25.112,14.026,0.1,-0.07,0.82,-9.83,-1.04,12.94
538,2026-08-03 13:23:25.171,14.085,0.12,-0.05,0.84,-1.22,-4.33,15.62
539,2026-08-03 13:23:25.172,14.086,0.1,-0.03,0.89,6.16,-4.94,20.81
540,2026-08-03 13:23:25.232,14.146,0.1,-0.03,0.89,6.16,-4.94,20.81
541,2026-08-03 13:23:25.232,14.146,0.05,-0.03,0.95,10.56,-3.54,28.26
542,2026-08-03 13:23:25.290,14.204,0.05,-0.03,0.95,10.56,-3.54,28.26
543,2026-08-03 13:23:25.291,14.205,0.05,-0.03,0.95,10.56,-3.54,28.26
544,2026-08-03 13:23:25.291,14.205,-0.07,-0.13,0.99,13.31,-4.52,36.8
545,2026-08-03 13:23:25.358,14.272,-0.1,-0.18,0.96,17.03,-7.93,34.18
546,2026-08-03 13:23:25.419,14.333,-0.09,-0.21,0.93,23.25,-9.46,27.34
547,2026-08-03 13:23:25.419,14.333,-0.07,-0.22,0.94,29.85,-7.63,18.92
548,2026-08-03 13:23:25.531,14.445,-0.07,-0.22,0.94,29.85,-7.63,18.92
549,2026-08-03 13:23:25.533,14.447,-0.05,-0.2,0.96,33.26,-2.69,10.56
550,2026-08-03 13:23:25.534,14.448,-0.05,-0.2,0.96,33.26,-2.69,10.56
551,2026-08-03 13:23:25.536,14.45,-0.01,-0.16,0.97,33.63,2.56,2.08
552,2026-08-03 13:23:25.536,14.45,0.01,-0.09,0.99,33.75,6.71,-5.07
553,2026-08-03 13:23:25.590,14.504,0.01,-0.09,0.99,33.75,6.71,-5.07
554,2026-08-03 13:23:25.591,14.505,0.02,-0.02,1.0,33.51,9.28,-8.12
555,2026-08-03 13:23:25.594,14.508,0.02,-0.02,1.0,33.51,9.28,-8.12
556,2026-08-03 13:23:25.654,14.568,0.03,0.01,0.97,33.14,8.61,-6.35
557,2026-08-03 13:23:25.655,14.569,0.03,0.01,0.97,33.14,8.61,-6.35
558,2026-08-03 13:23:25.656,14.57,0.05,0.01,0.92,33.51,6.29,-1.65
559,2026-08-03 13:23:25.772,14.686,0.05,0.01,0.92,33.51,6.29,-1.65
560,2026-08-03 13:23:25.773,14.687,0.07,0.02,0.9,35.22,5.07,4.21
561,2026-08-03 13:23:25.774,14.688,0.07,0.04,0.95,37.48,6.53,10.62
562,2026-08-03 13:23:25.774,14.688,0.04,0.06,1.05,36.07,11.66,16.3
563,2026-08-03 13:23:25.837,14.751,0.04,0.06,1.05,36.07,11.66,16.3
564,2026-08-03 13:23:25.837,14.751,-0.02,0.08,1.15,29.72,16.66,19.78
565,2026-08-03 13:23:25.890,14.804,-0.08,0.09,1.18,22.46,15.44,20.57
566,2026-08-03 13:23:25.891,14.805,-0.08,0.09,1.18,22.46,15.44,20.57
567,2026-08-03 13:23:25.953,14.867,-0.11,0.1,1.13,17.7,9.09,18.37
568,2026-08-03 13:23:25.954,14.868,-0.15,0.12,1.08,15.32,3.85,13.92
569,2026-08-03 13:23:26.018,14.932,-0.21,0.14,1.06,13.43,2.87,8.61
570,2026-08-03 13:23:26.018,14.932,-0.27,0.16,1.02,13.0,3.23,0.0
571,2026-08-03 13:23:26.071,14.985,-0.27,0.16,1.02,13.0,3.23,0.0
572,2026-08-03 13:23:26.071,14.985,-0.31,0.19,0.99,16.42,2.14,-14.28
573,2026-08-03 13:23:26.072,14.986,-0.31,0.19,0.99,16.42,2.14,-14.28
574,2026-08-03 13:23:26.132,15.046,-0.32,0.25,1.03,19.41,2.14,-31.62
575,2026-08-03 13:23:26.132,15.046,-0.34,0.3,1.13,17.21,2.5,-46.45
576,2026-08-03 13:23:26.190,15.104,-0.34,0.3,1.13,17.21,2.5,-46.45
577,2026-08-03 13:23:26.191,15.105,-0.38,0.33,1.26,14.1,-3.23,-54.02
578,2026-08-03 13:23:26.262,15.176,-0.42,0.3,1.3,12.94,-14.47,-53.96
579,2026-08-03 13:23:26.263,15.177,-0.42,0.3,1.3,12.94,-14.47,-53.96
580,2026-08-03 13:23:26.311,15.225,-0.46,0.22,1.21,7.26,-23.25,-51.76
581,2026-08-03 13:23:26.313,15.227,-0.5,0.11,1.09,-4.52,-27.34,-55.91
582,2026-08-03 13:23:26.432,15.346,-0.52,0.05,0.96,-15.75,-32.65,-71.17
583,2026-08-03 13:23:26.433,15.347,-0.52,0.05,0.96,-15.75,-32.65,-71.17
584,2026-08-03 13:23:26.433,15.347,-0.48,0.05,0.78,-20.2,-44.8,-95.09
585,2026-08-03 13:23:26.434,15.348,-0.48,0.05,0.78,-20.2,-44.8,-95.09
