Sample,Timestamp,Elapsed_s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
3084,2026-08-03 13:21:58.313,91.693,0.13,0.32,0.92,-9.83,-0.61,1.1
3085,2026-08-03 13:21:58.314,91.694,0.13,0.32,0.92,-9.83,-0.61,1.1
3086,2026-08-03 13:21:58.314,91.694,0.13,0.32,0.91,-9.16,-0.12,-7.75
3087,2026-08-03 13:21:58.315,91.695,0.13,0.32,0.91,-9.16,-0.12,-7.75
3088,2026-08-03 13:21:58.316,91.696,0.13,0.34,0.89,-4.94,3.85,-17.64
3089,2026-08-03 13:21:58.316,91.696,0.12,0.36,0.9,0.43,9.03,-24.9
3090,2026-08-03 13:21:58.316,91.696,0.12,0.36,0.9,4.03,11.66,-26.18
3091,2026-08-03 13:21:58.317,91.697,0.13,0.37,0.91,4.03,11.66,-26.18
3092,2026-08-03 13:21:58.317,91.697,0.14,0.37,0.91,6.59,10.5,-22.71
3093,2026-08-03 13:21:58.654,92.034,0.14,0.37,0.91,6.59,10.5,-22.71
3094,2026-08-03 13:21:58.654,92.034,0.13,0.37,0.91,8.67,10.44,-17.15
3095,2026-08-03 13:21:58.655,92.035,0.13,0.37,0.91,8.67,10.44,-17.15
3096,2026-08-03 13:21:58.656,92.036,0.09,0.37,0.91,10.38,13.61,-12.7
3097,2026-08-03 13:21:58.891,92.271,0.09,0.37,0.91,10.38,13.61,-12.7
3098,2026-08-03 13:21:58.892,92.272,0.08,0.38,0.92,12.45,14.65,-11.41
3099,2026-08-03 13:21:58.892,92.272,0.08,0.38,0.92,13.85,13.49,-11.9
3100,2026-08-03 13:21:58.893,92.273,0.07,0.4,0.93,13.85,13.49,-11.9
3101,2026-08-03 13:21:58.893,92.273,0.08,0.42,0.93,13.55,13.67,-12.63
3102,2026-08-03 13:21:58.894,92.274,0.08,0.44,0.92,11.96,19.29,-13.18
3103,2026-08-03 13:21:58.895,92.275,0.03,0.45,0.91,8.12,31.86,-12.27
3104,2026-08-03 13:21:58.896,92.276,-0.03,0.44,0.93,3.3,39.79,-9.22
3105,2026-08-03 13:21:58.897,92.277,-0.03,0.44,0.93,3.3,39.79,-9.22
3106,2026-08-03 13:21:58.898,92.278,-0.03,0.41,0.98,-2.5,40.59,-5.31
3107,2026-08-03 13:21:58.899,92.279,-0.01,0.35,1.03,-12.15,36.68,0.92
3108,2026-08-03 13:21:58.901,92.281,0.06,0.27,1.07,-25.82,27.77,10.93
3109,2026-08-03 13:21:58.902,92.282,0.06,0.27,1.07,-25.82,27.77,10.93
3110,2026-08-03 13:21:58.903,92.283,0.12,0.26,1.1,-40.16,19.23,17.46
3111,2026-08-03 13:21:58.904,92.284,0.15,0.29,1.06,-49.62,1.71,21.06
3112,2026-08-03 13:21:58.904,92.284,0.15,0.29,1.06,-53.04,-19.71,29.66
3113,2026-08-03 13:21:58.905,92.285,0.16,0.32,0.95,-53.04,-19.71,29.66
3114,2026-08-03 13:21:58.905,92.285,0.09,0.33,0.91,-57.5,-13.0,41.26
3115,2026-08-03 13:21:58.906,92.286,0.09,0.33,0.91,-57.5,-13.0,41.26
3116,2026-08-03 13:21:59.011,92.391,-0.07,0.27,0.97,-65.19,20.08,49.07
3117,2026-08-03 13:21:59.012,92.392,-0.07,0.27,0.97,-65.19,20.08,49.07
3118,2026-08-03 13:21:59.013,92.393,-0.23,0.16,1.03,-71.11,52.73,45.47
3119,2026-08-03 13:21:59.013,92.393,-0.33,0.03,1.06,-69.4,70.43,28.02
3120,2026-08-03 13:21:59.431,92.811,-0.33,-0.03,1.01,-54.44,69.34,2.32
3121,2026-08-03 13:21:59.432,92.812,-0.33,-0.03,1.01,-54.44,69.34,2.32
3122,2026-08-03 13:21:59.433,92.813,-0.28,-0.03,0.92,-30.4,58.84,-23.38
3123,2026-08-03 13:21:59.433,92.813,-0.26,-0.01,0.87,-11.41,57.5,-43.82
3124,2026-08-03 13:21:59.434,92.814,-0.26,-0.01,0.87,-1.95,70.8,-61.16
3125,2026-08-03 13:21:59.435,92.815,-0.28,-0.01,0.9,-1.95,70.8,-61.16
3126,2026-08-03 13:21:59.436,92.816,-0.3,-0.01,0.94,8.36,82.58,-79.96
3127,2026-08-03 13:21:59.436,92.816,-0.29,-0.02,0.94,26.98,77.94,-102.11
3128,2026-08-03 13:21:59.437,92.817,-0.24,-0.01,0.94,50.66,54.08,-123.96
3129,2026-08-03 13:21:59.440,92.82,-0.24,-0.01,0.94,50.66,54.08,-123.96
3130,2026-08-03 13:21:59.440,92.82,-0.17,0.01,0.93,70.98,12.45,-137.88
3131,2026-08-03 13:21:59.441,92.821,-0.06,0.02,0.85,86.98,-41.02,-136.23
3132,2026-08-03 13:21:59.442,92.822,-0.06,0.02,0.85,86.98,-41.02,-136.23
3133,2026-08-03 13:21:59.442,92.822,0.03,0.06,0.78,94.79,-83.19,-115.54
3134,2026-08-03 13:21:59.442,92.822,0.01,0.17,0.88,72.45,-77.27,-78.92
3135,2026-08-03 13:21:59.492,92.872,0.01,0.17,0.88,72.45,-77.27,-78.92
3136,2026-08-03 13:21:59.559,92.939,-0.19,0.25,1.13,10.74,-26.0,-30.46
3137,2026-08-03 13:21:59.560,92.94,-0.43,0.18,1.2,-47.85,7.32,27.65
3138,2026-08-03 13:21:59.562,92.942,-0.43,0.18,1.2,-47.85,7.32,27.65
3139,2026-08-03 13:21:59.562,92.942,-0.51,-0.01,0.94,-59.02,-9.83,83.44
3140,2026-08-03 13:21:59.611,92.991,-0.51,-0.01,0.94,-59.02,-9.83,83.44
3141,2026-08-03 13:21:59.612,92.992,-0.46,-0.22,0.64,-43.03,-31.56,116.58
3142,2026-08-03 13:21:59.734,93.114,-0.46,-0.22,0.64,-43.03,-31.56,116.58
3143,2026-08-03 13:21:59.738,93.118,-0.39,-0.37,0.59,-40.22,-17.7,114.2
3144,2026-08-03 13:21:59.739,93.119,-0.39,-0.37,0.59,-50.11,11.78,85.82
3145,2026-08-03 13:21:59.740,93.12,-0.33,-0.37,0.73,-50.11,11.78,85.82
3146,2026-08-03 13:21:59.740,93.12,-0.28,-0.32,0.89,-48.16,20.69,57.13
3147,2026-08-03 13:21:59.798,93.178,-0.21,-0.31,0.97,-29.11,2.26,40.65
3148,2026-08-03 13:21:59.803,93.183,-0.21,-0.31,0.97,-29.11,2.26,40.65
3149,2026-08-03 13:21:59.911,93.291,-0.12,-0.27,1.0,-0.43,-26.67,31.92
3150,2026-08-03 13:21:59.912,93.292,-0.12,-0.27,1.0,-0.43,-26.67,31.92
3151,2026-08-03 13:21:59.913,93.293,-0.02,-0.17,1.05,27.47,-45.84,27.53
3152,2026-08-03 13:21:59.914,93.294,0.02,-0.03,1.17,35.4,-43.33,30.46
3153,2026-08-03 13:22:00.391,93.771,0.01,0.06,1.33,21.3,-28.99,43.7
3154,2026-08-03 13:22:00.392,93.772,0.01,0.06,1.33,21.3,-28.99,43.7
3155,2026-08-03 13:22:00.393,93.773,-0.04,0.15,1.46,5.37,-23.01,64.03
3156,2026-08-03 13:22:00.395,93.775,-0.04,0.15,1.46,5.37,-23.01,64.03
3157,2026-08-03 13:22:00.398,93.778,-0.11,0.29,1.51,-6.65,-30.64,85.08
3158,2026-08-03 13:22:00.398,93.778,-0.11,0.29,1.51,-26.49,-48.65,105.22
3159,2026-08-03 13:22:00.399,93.779,-0.15,0.41,1.35,-26.49,-48.65,105.22
3160,2026-08-03 13:22:00.401,93.781,-0.14,0.34,0.99,-57.98,-62.93,126.28
3161,2026-08-03 13:22:00.401,93.781,-0.16,0.13,0.76,-94.36,-50.17,136.54
3162,2026-08-03 13:22:00.403,93.783,-0.16,0.13,0.76,-94.36,-50.17,136.54
3163,2026-08-03 13:22:00.403,93.783,-0.19,-0.04,0.75,-116.58,-18.37,119.57
3164,2026-08-03 13:22:00.638,94.018,-0.18,-0.09,0.76,-103.33,-5.19,83.86
3165,2026-08-03 13:22:00.643,94.023,-0.15,-0.08,0.73,-68.42,-16.11,50.96
3166,2026-08-03 13:22:00.644,94.024,-0.12,-0.09,0.68,-44.43,-25.33,28.69
3167,2026-08-03 13:22:00.645,94.025,-0.12,-0.09,0.68,-44.43,-25.33,28.69
3168,2026-08-03 13:22:00.645,94.025,-0.12,-0.13,0.66,-37.66,-23.44,15.62
3169,2026-08-03 13:22:00.646,94.026,-0.14,-0.2,0.65,-35.22,-16.24,10.07
3170,2026-08-03 13:22:00.646,94.026,-0.14,-0.2,0.65,-27.04,-7.2,4.39
3171,2026-08-03 13:22:00.646,94.026,-0.16,-0.27,0.66,-27.04,-7.2,4.39
3172,2026-08-03 13:22:00.646,94.026,-0.16,-0.3,0.68,-12.08,6.29,-6.65
3173,2026-08-03 13:22:00.647,94.027,-0.16,-0.3,0.68,-12.08,6.29,-6.65
3174,2026-08-03 13:22:00.648,94.028,-0.18,-0.31,0.72,11.47,22.95,-18.8
3175,2026-08-03 13:22:00.648,94.028,-0.23,-0.26,0.81,45.1,41.5,-31.56
3176,2026-08-03 13:22:00.648,94.028,-0.34,-0.1,1.07,69.34,73.0,-49.99
3177,2026-08-03 13:22:00.650,94.03,-0.34,-0.1,1.07,70.8,104.68,-69.46
3178,2026-08-03 13:22:00.650,94.03,-0.44,0.05,1.36,70.8,104.68,-69.46
3179,2026-08-03 13:22:00.650,94.03,-0.47,0.07,1.36,68.36,96.31,-82.95
3180,2026-08-03 13:22:00.763,94.143,-0.47,0.07,1.36,68.36,96.31,-82.95
3181,2026-08-03 13:22:00.766,94.146,-0.46,-0.04,1.05,67.87,44.19,-82.82
3182,2026-08-03 13:22:00.770,94.15,-0.46,-0.04,1.05,67.87,44.19,-82.82
3183,2026-08-03 13:22:00.771,94.151,-0.39,-0.17,0.73,67.63,-11.29,-71.9
3184,2026-08-03 13:22:00.931,94.311,-0.39,-0.17,0.73,67.63,-11.29,-71.9
3185,2026-08-03 13:22:00.933,94.313,-0.39,-0.17,0.73,67.63,-11.29,-71.9
3186,2026-08-03 13:22:00.956,94.336,-0.12,-0.09,0.59,104.92,-29.91,-85.82
3187,2026-08-03 13:22:00.956,94.336,-0.12,-0.09,0.59,109.8,-11.78,-104.68
3188,2026-08-03 13:22:00.957,94.337,-0.01,0.03,0.7,109.8,-11.78,-104.68
3189,2026-08-03 13:22:00.957,94.337,0.03,0.11,0.9,96.31,4.58,-115.54
3190,2026-08-03 13:22:00.957,94.337,0.04,0.17,1.1,80.44,9.58,-116.27
3191,2026-08-03 13:22:01.361,94.741,0.04,0.17,1.1,80.44,9.58,-116.27
3192,2026-08-03 13:22:01.362,94.742,0.07,0.24,1.21,77.27,-2.5,-107.3
3193,2026-08-03 13:22:01.363,94.743,0.15,0.32,1.21,81.05,-26.0,-86.61
3194,2026-08-03 13:22:01.363,94.743,0.14,0.38,1.23,69.34,-40.77,-54.99
3195,2026-08-03 13:22:01.474,94.854,0.14,0.38,1.23,69.34,-40.77,-54.99
3196,2026-08-03 13:22:01.475,94.855,0.01,0.39,1.29,44.49,-35.28,-13.92
3197,2026-08-03 13:22:01.476,94.856,-0.16,0.39,1.36,25.09,-16.78,28.81
3198,2026-08-03 13:22:01.476,94.856,-0.31,0.42,1.4,2.2,9.09,49.56
3199,2026-08-03 13:22:01.477,94.857,-0.42,0.39,1.29,-37.29,26.12,44.49
3200,2026-08-03 13:22:01.478,94.858,-0.42,0.39,1.29,-37.29,26.12,44.49
3201,2026-08-03 13:22:01.478,94.858,-0.46,0.3,1.04,-76.72,16.91,31.62
3202,2026-08-03 13:22:01.479,94.859,-0.46,0.3,1.04,-76.72,16.91,31.62
3203,2026-08-03 13:22:01.479,94.859,-0.48,0.22,0.89,-95.58,0.73,10.01
3204,2026-08-03 13:22:01.480,94.86,-0.48,0.22,0.89,-95.58,0.73,10.01
3205,2026-08-03 13:22:01.480,94.86,-0.49,0.23,0.9,-91.55,-0.67,-26.12
3206,2026-08-03 13:22:01.481,94.861,-0.41,0.3,0.87,-76.11,-3.3,-56.46
3207,2026-08-03 13:22:01.481,94.861,-0.29,0.28,0.67,-65.92,-25.57,-61.28
3208,2026-08-03 13:22:01.482,94.862,-0.29,0.28,0.67,-65.92,-25.57,-61.28
3209,2026-08-03 13:22:01.482,94.862,-0.23,0.16,0.46,-62.32,-49.19,-51.21
3210,2026-08-03 13:22:01.483,94.863,-0.23,0.16,0.46,-62.32,-49.19,-51.21
3211,2026-08-03 13:22:01.532,94.912,-0.21,0.01,0.36,-52.49,-47.97,-46.39
3212,2026-08-03 13:22:01.533,94.913,-0.21,-0.08,0.37,-26.79,-24.11,-54.38
3213,2026-08-03 13:22:01.787,95.167,-0.21,-0.08,0.37,-26.79,-24.11,-54.38
3214,2026-08-03 13:22:01.788,95.168,-0.23,-0.06,0.5,15.08,2.62,-71.53
3215,2026-08-03 13:22:01.788,95.168,-0.26,0.05,0.71,63.42,23.93,-91.92
3216,2026-08-03 13:22:01.789,95.169,-0.3,0.21,1.02,105.9,46.94,-111.69
3217,2026-08-03 13:22:01.790,95.17,-0.35,0.37,1.37,126.28,68.73,-128.36
3218,2026-08-03 13:22:01.790,95.17,-0.46,0.48,1.63,109.86,72.75,-138.43
3219,2026-08-03 13:22:01.791,95.171,-0.46,0.48,1.63,109.86,72.75,-138.43
3220,2026-08-03 13:22:01.791,95.171,-0.58,0.49,1.72,65.92,51.7,-147.22
3221,2026-08-03 13:22:01.905,95.285,-0.58,0.49,1.72,65.92,51.7,-147.22
3222,2026-08-03 13:22:01.913,95.293,-0.54,0.42,1.37,26.31,2.26,-153.26
3223,2026-08-03 13:22:01.920,95.3,-0.54,0.42,1.37,26.31,2.26,-153.26
3224,2026-08-03 13:22:01.923,95.303,-0.36,0.25,0.72,9.03,-63.72,-139.47
3225,2026-08-03 13:22:01.924,95.304,-0.2,0.04,0.28,7.57,-98.88,-115.23
3226,2026-08-03 13:22:02.132,95.512,-0.2,0.04,0.28,7.57,-98.88,-115.23
3227,2026-08-03 13:22:02.133,95.513,-0.12,-0.05,0.31,13.55,-77.51,-113.28
3228,2026-08-03 13:22:02.134,95.514,-0.12,-0.05,0.31,13.55,-77.51,-113.28
3229,2026-08-03 13:22:02.134,95.514,-0.06,0.03,0.58,27.16,-36.99,-136.72
3230,2026-08-03 13:22:02.134,95.514,0.06,0.2,0.8,52.67,-20.51,-156.31
3231,2026-08-03 13:22:02.135,95.515,0.19,0.37,0.94,80.75,-27.47,-151.06
3232,2026-08-03 13:22:02.257,95.637,0.19,0.37,0.94,80.75,-27.47,-151.06
3233,2026-08-03 13:22:02.257,95.637,0.29,0.52,1.06,89.17,-34.91,-120.42
3234,2026-08-03 13:22:02.258,95.638,0.29,0.52,1.06,89.17,-34.91,-120.42
3235,2026-08-03 13:22:02.258,95.638,0.33,0.56,1.13,70.62,-31.74,-68.42
3236,2026-08-03 13:22:02.258,95.638,0.3,0.47,1.13,41.02,-21.73,-4.33
3237,2026-08-03 13:22:02.259,95.639,0.3,0.47,1.13,16.24,-8.48,50.78
3238,2026-08-03 13:22:02.259,95.639,0.2,0.35,1.11,16.24,-8.48,50.78
3239,2026-08-03 13:22:02.260,95.64,0.09,0.35,1.21,0.67,10.68,79.28
3240,2026-08-03 13:22:02.493,95.873,0.09,0.35,1.21,0.67,10.68,79.28
3241,2026-08-03 13:22:02.494,95.874,-0.04,0.46,1.37,-11.78,34.0,84.05
3242,2026-08-03 13:22:02.611,95.991,-0.04,0.46,1.37,-11.78,34.0,84.05
3243,2026-08-03 13:22:02.611,95.991,-0.11,0.52,1.32,-25.7,45.35,83.01
3244,2026-08-03 13:22:02.612,95.992,-0.11,0.52,1.32,-25.7,45.35,83.01
3245,2026-08-03 13:22:02.612,95.992,-0.09,0.45,0.99,-40.41,34.55,93.44
3246,2026-08-03 13:22:02.613,95.993,-0.05,0.34,0.67,-59.2,20.51,111.76
3247,2026-08-03 13:22:02.614,95.994,-0.09,0.25,0.67,-82.28,27.77,117.07
3248,2026-08-03 13:22:02.617,95.997,-0.17,0.23,0.88,-95.89,45.65,100.22
3249,2026-08-03 13:22:02.617,95.997,-0.18,0.25,0.96,-89.97,44.13,76.35
3250,2026-08-03 13:22:02.617,95.997,-0.18,0.25,0.96,-73.3,22.16,59.94
3251,2026-08-03 13:22:02.619,95.999,-0.15,0.24,0.85,-73.3,22.16,59.94
3252,2026-08-03 13:22:02.620,96.0,-0.15,0.17,0.72,-55.54,1.71,46.57
3253,2026-08-03 13:22:02.732,96.112,-0.15,0.17,0.72,-55.54,1.71,46.57
3254,2026-08-03 13:22:02.733,96.113,-0.15,0.12,0.69,-31.56,-6.04,29.24
3255,2026-08-03 13:22:02.734,96.114,-0.15,0.12,0.69,-31.56,-6.04,29.24
3256,2026-08-03 13:22:02.735,96.115,-0.11,0.15,0.74,0.06,-2.62,9.4
3257,2026-08-03 13:22:02.792,96.172,-0.07,0.24,0.87,26.55,6.65,-6.53
3258,2026-08-03 13:22:02.793,96.173,-0.07,0.32,1.07,39.25,14.53,-13.61
3259,2026-08-03 13:22:02.852,96.232,-0.11,0.41,1.34,48.83,13.73,-16.54
3260,2026-08-03 13:22:02.853,96.233,-0.11,0.41,1.34,48.83,13.73,-16.54
3261,2026-08-03 13:22:02.984,96.364,-0.11,0.56,1.52,63.42,-2.62,-20.69
3262,2026-08-03 13:22:02.994,96.374,-0.11,0.56,1.52,63.42,-2.62,-20.69
3263,2026-08-03 13:22:02.997,96.377,-0.07,0.7,1.37,56.76,-31.92,-10.13
3264,2026-08-03 13:22:02.998,96.378,-0.07,0.7,1.37,56.76,-31.92,-10.13
3265,2026-08-03 13:22:02.999,96.379,-0.15,0.62,0.96,2.26,-50.54,45.17
3266,2026-08-03 13:22:02.999,96.379,-0.33,0.16,0.54,-71.11,-36.38,140.01
3267,2026-08-03 13:22:03.043,96.423,-0.33,0.16,0.54,-71.11,-36.38,140.01
3268,2026-08-03 13:22:03.044,96.424,-0.4,-0.33,0.32,-105.22,1.53,202.03
3269,2026-08-03 13:22:03.092,96.472,-0.4,-0.33,0.32,-105.22,1.53,202.03
3270,2026-08-03 13:22:03.095,96.475,-0.31,-0.44,0.39,-79.04,36.07,174.38
3271,2026-08-03 13:22:03.152,96.532,-0.21,-0.25,0.63,-18.55,51.88,99.43
3272,2026-08-03 13:22:03.153,96.533,-0.18,-0.05,0.86,33.81,49.07,42.97
3273,2026-08-03 13:22:03.213,96.593,-0.18,-0.05,0.86,33.81,49.07,42.97
3274,2026-08-03 13:22:03.214,96.594,-0.2,0.06,1.02,55.05,36.62,17.88
3275,2026-08-03 13:22:03.217,96.597,-0.2,0.06,1.02,55.05,36.62,17.88
3276,2026-08-03 13:22:03.273,96.653,-0.21,0.12,1.03,50.66,22.34,11.84
3277,2026-08-03 13:22:03.279,96.659,-0.21,0.12,1.03,34.06,12.63,18.8
3278,2026-08-03 13:22:03.279,96.659,-0.21,0.13,0.94,34.06,12.63,18.8
3279,2026-08-03 13:22:03.416,96.796,-0.22,0.06,0.96,13.49,8.0,30.15
3280,2026-08-03 13:22:03.417,96.797,-0.22,0.06,0.96,13.49,8.0,30.15
3281,2026-08-03 13:22:03.418,96.798,-0.21,-0.02,1.01,-9.22,-5.92,33.57
3282,2026-08-03 13:22:03.418,96.798,-0.16,-0.1,0.98,-23.74,-29.6,26.55
3283,2026-08-03 13:22:03.451,96.831,-0.16,-0.1,0.98,-23.74,-29.6,26.55
3284,2026-08-03 13:22:03.452,96.832,-0.08,-0.14,0.93,-18.62,-46.08,15.44
3285,2026-08-03 13:22:03.633,97.013,-0.03,-0.1,0.94,0.06,-47.24,7.39
3286,2026-08-03 13:22:03.636,97.016,-0.03,-0.1,0.94,0.06,-47.24,7.39
3287,2026-08-03 13:22:03.636,97.016,-0.09,0.02,1.1,12.63,-32.59,7.32
3288,2026-08-03 13:22:03.637,97.017,-0.09,0.02,1.1,12.63,-32.59,7.32
3289,2026-08-03 13:22:03.638,97.018,-0.29,0.11,1.41,-2.14,-4.39,13.92
3290,2026-08-03 13:22:03.639,97.019,-0.53,0.11,1.63,-37.48,21.61,17.58
3291,2026-08-03 13:22:03.639,97.019,-0.74,-0.01,1.62,-62.5,24.17,8.79
3292,2026-08-03 13:22:03.812,97.192,-0.83,-0.12,1.37,-65.31,11.05,-31.01
3293,2026-08-03 13:22:03.813,97.193,-0.83,-0.12,1.37,-65.31,11.05,-31.01
3294,2026-08-03 13:22:03.813,97.193,-0.69,0.09,0.95,-31.37,6.65,-113.89
3295,2026-08-03 13:22:03.814,97.194,-0.69,0.09,0.95,-31.37,6.65,-113.89
3296,2026-08-03 13:22:03.814,97.194,-0.38,0.57,0.63,35.71,7.51,-198.3
3297,2026-08-03 13:22:03.817,97.197,-0.38,0.57,0.63,35.71,7.51,-198.3
3298,2026-08-03 13:22:03.817,97.197,-0.05,0.92,0.6,66.96,10.13,-223.45
3299,2026-08-03 13:22:03.872,97.252,0.15,0.96,0.81,28.14,23.25,-182.5
3300,2026-08-03 13:22:03.873,97.253,0.15,0.96,0.81,28.14,23.25,-182.5
3301,2026-08-03 13:22:03.874,97.254,0.19,0.75,0.99,-28.14,36.44,-108.15
3302,2026-08-03 13:22:03.948,97.328,0.19,0.75,0.99,-28.14,36.44,-108.15
3303,2026-08-03 13:22:03.949,97.329,0.14,0.38,1.03,-56.4,41.87,-35.83
3304,2026-08-03 13:22:04.292,97.672,0.13,0.08,0.97,-48.46,39.37,2.93
3305,2026-08-03 13:22:04.293,97.673,0.22,0.01,0.89,-13.0,25.51,10.01
3306,2026-08-03 13:22:04.294,97.674,0.3,0.03,0.8,16.11,10.25,19.47
3307,2026-08-03 13:22:04.295,97.675,0.23,-0.03,0.76,17.82,4.94,44.37
3308,2026-08-03 13:22:04.296,97.676,0.06,-0.1,0.72,10.31,3.85,66.22
3309,2026-08-03 13:22:04.297,97.677,-0.11,-0.11,0.69,16.42,6.77,73.0
3310,2026-08-03 13:22:04.297,97.677,-0.24,-0.09,0.73,38.94,22.89,69.89
3311,2026-08-03 13:22:04.298,97.678,-0.24,-0.09,0.73,38.94,22.89,69.89
3312,2026-08-03 13:22:04.298,97.678,-0.37,-0.03,0.9,66.47,49.56,60.55
3313,2026-08-03 13:22:04.299,97.679,-0.37,-0.03,0.9,66.47,49.56,60.55
3314,2026-08-03 13:22:04.300,97.68,-0.51,0.08,1.22,84.29,77.03,42.42
3315,2026-08-03 13:22:04.428,97.808,-0.65,0.3,1.55,78.25,90.7,14.47
3316,2026-08-03 13:22:04.428,97.808,-0.71,0.52,1.54,49.74,73.97,-1.89
3317,2026-08-03 13:22:04.429,97.809,-0.71,0.52,1.54,49.74,73.97,-1.89
3318,2026-08-03 13:22:04.429,97.809,-0.57,0.53,1.08,11.35,44.49,16.17
3319,2026-08-03 13:22:04.431,97.811,-0.57,0.53,1.08,11.35,44.49,16.17
3320,2026-08-03 13:22:04.476,97.856,-0.39,0.35,0.63,-31.37,39.0,49.56
3321,2026-08-03 13:22:04.479,97.859,-0.39,0.35,0.63,-31.37,39.0,49.56
3322,2026-08-03 13:22:04.480,97.86,-0.29,0.08,0.46,-65.43,55.36,66.41
3323,2026-08-03 13:22:04.592,97.972,-0.29,0.08,0.46,-65.43,55.36,66.41
3324,2026-08-03 13:22:04.592,97.972,-0.17,-0.08,0.47,-63.96,65.37,56.52
3325,2026-08-03 13:22:04.593,97.973,-0.02,-0.03,0.54,-26.61,62.68,32.59
3326,2026-08-03 13:22:04.594,97.974,0.08,0.15,0.69,11.47,66.71,12.76
3327,2026-08-03 13:22:04.659,98.039,0.08,0.15,0.69,11.47,66.71,12.76
3328,2026-08-03 13:22:04.666,98.046,0.06,0.46,1.05,18.13,90.58,-2.99
3329,2026-08-03 13:22:04.673,98.053,0.06,0.46,1.05,18.13,90.58,-2.99
3330,2026-08-03 13:22:04.971,98.351,-0.05,0.88,1.49,-13.31,112.24,-5.43
3331,2026-08-03 13:22:04.972,98.352,-0.35,1.2,1.71,-73.06,91.31,37.66
3332,2026-08-03 13:22:04.973,98.353,-0.35,1.2,1.71,-73.06,91.31,37.66
3333,2026-08-03 13:22:04.973,98.353,-0.87,1.18,1.57,-156.74,28.56,117.55
3334,2026-08-03 13:22:04.974,98.354,-0.87,1.18,1.57,-156.74,28.56,117.55
3335,2026-08-03 13:22:04.974,98.354,-1.29,0.91,1.1,-266.54,-28.5,169.56
3336,2026-08-03 13:22:04.975,98.355,-1.38,0.57,0.48,-366.09,-61.28,155.82
3337,2026-08-03 13:22:04.975,98.355,-1.17,0.22,-0.07,-362.85,-98.75,102.54
3338,2026-08-03 13:22:04.975,98.355,-0.73,-0.06,-0.29,-204.47,-136.84,50.23
3339,2026-08-03 13:22:04.976,98.356,-0.32,-0.06,-0.08,24.35,-127.26,4.03
3340,2026-08-03 13:22:05.137,98.517,-0.32,-0.06,-0.08,24.35,-127.26,4.03
3341,2026-08-03 13:22:05.137,98.517,-0.13,0.31,0.48,172.97,-55.6,-36.62
3342,2026-08-03 13:22:05.138,98.518,-0.23,0.68,1.31,177.67,46.45,-44.56
3343,2026-08-03 13:22:05.138,98.518,-0.44,0.71,1.9,96.86,106.02,-4.88
3344,2026-08-03 13:22:05.139,98.519,-0.44,0.71,1.9,96.86,106.02,-4.88
3345,2026-08-03 13:22:05.140,98.52,-0.49,0.5,1.7,12.94,77.94,62.74
3346,2026-08-03 13:22:05.252,98.632,-0.49,0.5,1.7,-39.61,13.92,122.92
3347,2026-08-03 13:22:05.253,98.633,-0.42,0.25,0.99,-39.61,13.92,122.92
3348,2026-08-03 13:22:05.254,98.634,-0.41,0.05,0.43,-70.98,-20.51,150.09
3349,2026-08-03 13:22:05.255,98.635,-0.49,-0.07,0.24,-90.15,-12.94,140.5
3350,2026-08-03 13:22:05.672,99.052,-0.63,-0.11,0.27,-82.21,13.06,103.94
3351,2026-08-03 13:22:05.672,99.052,-0.8,-0.03,0.42,-40.28,43.88,50.17
3352,2026-08-03 13:22:05.674,99.054,-0.98,0.17,0.69,7.45,80.81,-14.47
3353,2026-08-03 13:22:05.675,99.055,-0.98,0.17,0.69,7.45,80.81,-14.47
3354,2026-08-03 13:22:05.675,99.055,-1.04,0.34,0.85,37.96,91.8,-69.21
3355,2026-08-03 13:22:05.676,99.056,-1.04,0.34,0.85,37.96,91.8,-69.21
3356,2026-08-03 13:22:05.676,99.056,-0.96,0.39,0.85,74.1,49.56,-90.21
3357,2026-08-03 13:22:05.677,99.057,-0.96,0.39,0.85,74.1,49.56,-90.21
3358,2026-08-03 13:22:05.677,99.057,-0.86,0.41,0.9,108.22,-2.01,-91.92
3359,2026-08-03 13:22:05.678,99.058,-0.73,0.4,0.9,110.84,-30.21,-87.89
3360,2026-08-03 13:22:05.680,99.06,-0.73,0.4,0.9,110.84,-30.21,-87.89
3361,2026-08-03 13:22:05.681,99.061,-0.55,0.29,0.7,88.44,-49.19,-60.3
3362,2026-08-03 13:22:05.682,99.062,-0.55,0.29,0.7,88.44,-49.19,-60.3
3363,2026-08-03 13:22:05.682,99.062,-0.46,0.08,0.51,56.95,-49.87,-19.29
3364,2026-08-03 13:22:05.683,99.063,-0.46,0.08,0.51,56.95,-49.87,-19.29
3365,2026-08-03 13:22:05.683,99.063,-0.43,-0.01,0.53,37.6,-22.46,-0.31
3366,2026-08-03 13:22:05.683,99.063,-0.35,0.05,0.64,47.06,3.72,-1.53
3367,2026-08-03 13:22:05.732,99.112,-0.35,0.05,0.64,47.06,3.72,-1.53
3368,2026-08-03 13:22:05.733,99.113,-0.21,0.13,0.71,72.27,3.91,6.29
3369,2026-08-03 13:22:05.735,99.115,-0.21,0.13,0.71,72.27,3.91,6.29
3370,2026-08-03 13:22:05.800,99.18,-0.09,0.17,0.72,83.37,-10.68,27.71
3371,2026-08-03 13:22:05.804,99.184,-0.09,0.17,0.72,83.37,-10.68,27.71
